REGIÓN;SERVICIO;ITEM;CÓD BIP;NOMBRE INICIATIVA DE INVERSIÓN;ETAPA MIDESO;NUEVO/ ARRASTRE;MONTO 2015;MONTO 2016;MONTO 2017;MONTO 2018;SALDO
Magallanes;O. Portuarias;PROYECTOS;30081565-0;CONSTRUCCION INFRAESTRUCTURA PORTUARIA BAHIA FILDES ANTARTICA CHILENA;DISEÑO;N   ;13.000;482.000;55.000;0;0
Magallanes;O. Portuarias;PROYECTOS;30091443-0;CONSTRUCCION VARADERO ARTESANAL PUERTO NATALES NATALES;EJECUCION;A   ;720;0;0;0;0
Magallanes;O. Portuarias;PROYECTOS;30091443-0;CONSTRUCCION VARADERO ARTESANAL PUERTO NATALES NATALES;EJECUCION;N   ;310.000;1.790.000;2.103.000;0;0
Magallanes;O. Portuarias;PROYECTOS;30092224-0;CONSTRUCCIÓN CALETA DE PESCADORES ARTESANALES EN PUERTO WILLIAMS;EJECUCION;A   ;1.800.285;0;0;0;0
Magallanes;O. Portuarias;PROYECTOS;30092224-0;CONSTRUCCIÓN CALETA DE PESCADORES ARTESANALES EN PUERTO WILLIAMS;EJECUCION;N   ;225.000;2.416.000;0;0;0
Magallanes;O. Portuarias;PROYECTOS;30108180-0;CONSTRUCCIÓN FACILIDADES PORT TURÍSTICAS NAVES MENORES PTO NATALES;DISEÑO;N   ;61.401;0;0;0;0
Magallanes;O. Portuarias;PROYECTOS;30108180-0;CONSTRUCCIÓN FACILIDADES PORT TURÍSTICAS NAVES MENORES PTO NATALES;EJECUCION;N   ;10;500.000;3.000.000;0;0
Magallanes;O. Portuarias;PROYECTOS;30113782-0;MEJORAMIENTO Y AMPLIACION VARADERO CALETA BCO AMARILLO, PTA ARENAS;DISEÑO;A   ;3.294;0;0;0;0
Magallanes;O. Portuarias;PROYECTOS;30113782-0;MEJORAMIENTO Y AMPLIACION VARADERO CALETA BCO AMARILLO, PTA ARENAS;DISEÑO;N   ;32.700;78.600;0;0;0
Magallanes;O. Portuarias;PROYECTOS;30113786-0;CONSTRUCCION COSTANERA EN PUERTO WILLIAMS CABO DE HORNOS;DISEÑO;A   ;360;0;0;0;0
Magallanes;O. Portuarias;PROYECTOS;30113786-0;CONSTRUCCION COSTANERA EN PUERTO WILLIAMS CABO DE HORNOS;DISEÑO;N   ;10;200.000;100.000;0;0
Magallanes;O. Portuarias;PROYECTOS;30117377-0;CONSERVACIÓN VARIAS OBRAS PORTUARIAS MENORES REGIÓN DE MAGALLANES;EJECUCION;A   ;134.405;220;0;0;0
Magallanes;O. Portuarias;PROYECTOS;30117377-0;CONSERVACIÓN VARIAS OBRAS PORTUARIAS MENORES REGIÓN DE MAGALLANES;EJECUCION;N   ;559.286;767.327;0;0;0
Magallanes;O. Portuarias;PROYECTOS;30137224-0;CONSTRUCCIÓN INFRAEST. PORTUARIA MULTIPROPÓSITO PUERTO WILLIAMS;DISEÑO;A   ;70;0;0;0;0
Magallanes;O. Portuarias;PROYECTOS;30137224-0;CONSTRUCCIÓN INFRAEST. PORTUARIA MULTIPROPÓSITO PUERTO WILLIAMS;DISEÑO;N   ;266.000;217.000;0;0;0
Magallanes;O. Portuarias;PROYECTOS;30305772-0;CONSTRUCCION INFRAESTRUCTURA PORTUARIA EN PUERTO TORO CABO DE HORNO;DISEÑO;A   ;540;0;0;0;0
Magallanes;O. Portuarias;PROYECTOS;30305772-0;CONSTRUCCION INFRAESTRUCTURA PORTUARIA EN PUERTO TORO CABO DE HORNO;DISEÑO;N   ;50.000;150.000;0;0;0
Magallanes;Aeropuertos;PROYECTOS;30071367-0;CONSTRUCCIÓN PEQUEÑO AERÓDROMO CALETA MARÍA;EJECUCION;A   ;1.255.990;0;0;0;0
Magallanes;Aeropuertos;PROYECTOS;30071385-0;AMPLIACIÓN ÁREA DE MOVIMIENTO AERÓDROMO TENIENTE GALLARDO DE PTO. NATALES;EJECUCION;A   ;3.212.287;2.265.000;0;0;0
Magallanes;Aeropuertos;PROYECTOS;30091685-0;CONSERVACION MAYOR PISTA 12-30 AEROPUERTO PRESIDENTE IBAÑEZ. XII REGION;EJECUCION;N   ;2.181.003;7.365.540;0;0;0
Magallanes;Aeropuertos;PROYECTOS;30100036-0;MEJORAMIENTO AREA DE MOVIMIENTO AEROPUERTO PRESIDENTE IBÁÑEZ R 12;DISEÑO;A   ;195.183;0;0;0;0
Magallanes;Aeropuertos;PROYECTOS;30121338-0;CONSERVACIÓN RUTINARIA AERÓDROMO GUARDIAMARINA ZAÑARTU DE PUERTO WILLIAMS;EJECUCION;A   ;501;0;0;0;0
Magallanes;Aeropuertos;PROYECTOS;30121338-0;CONSERVACIÓN RUTINARIA AERÓDROMO GUARDIAMARINA ZAÑARTU DE PUERTO WILLIAMS;EJECUCION;N   ;337.404;0;0;0;0
Magallanes;Aeropuertos;PROYECTOS;30135849-0;CONSERVACIÓN MENOR RED AEROPORTUARIA REGIÓN DE MAGALLANES 2014-2015;EJECUCION;A   ;120.007;0;0;0;0
Magallanes;Aeropuertos;PROYECTOS;30137518-0;AMPLIACION Y NORMALIZACIÓN TERMINAL AD. TTE. GALLARDO PUERTO NATALES;EJECUCION;N   ;985.196;960.038;0;0;0
Magallanes;Aeropuertos;PROYECTOS;30297622-0;AMPLIACIÓN Y MEJORAMIENTO AEROPUERTO PRESIDENTE CARLOS  IBÁÑEZ DEL CAMPO. PUNTA ARENAS, XII REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA;PREFACTIBILIDAD;N   ;89.801;428.274;69.525;0;0
Magallanes;Adm.Sist.Concesiones;PROYECTOS;29000075-0;AEROPUERTO CARLOS IBAÑEZ DEL CAMPO PUNTA ARENAS (INSPECCION FISCAL);EJECUCION;A   ;131.652;131.650;32.913;0;0
Magallanes;Agua Potable Rural;PROYECTOS;30045873-0;REPOSICIÓN AGUA POTABLE RURAL, CERRO SOMBRERO;EJECUCION;A   ;27.661;0;0;0;0
Magallanes;D.G. Aguas;ESTUDIOS BÁSICOS;30131537-0;ACTUALIZACIÓN Y MODELACIÓN HIDROGEOLÓGICA ACUÍFEROS XII REGIÓN;EJECUCION;A   ;89.575;0;0;0;0
Magallanes;D.G. Aguas;ESTUDIOS BÁSICOS;30131537-0;ACTUALIZACIÓN Y MODELACIÓN HIDROGEOLÓGICA ACUÍFEROS XII REGIÓN;EJECUCION;N   ;425;0;0;0;0
Magallanes;D.G. Aguas;ESTUDIOS BÁSICOS;30231375-0;ANALISIS DE LA VARIACIÓN DE CAUDALES  RÍO LAS CHINAS -RÍO SERRANO XII REGION;EJECUCION;N   ;42.700;109.700;0;0;0
No Regionalizable;Secretaría y Adm. General;ESTUDIOS BÁSICOS;30124740-0;ANALISIS Y MEDICIÓN DE VARIABLES E INDICADORES DE PLANES TERRITORIALES MOP, ORIENTADOS A LA EVALUACIÓN DE IMPACTO ;EJECUCION;A   ;72.100;0;0;0;0
No Regionalizable;Arquitectura;PROYECTOS;30117014-0;CONSTRUCCIÓN OBRAS COMPLEMENTARIAS E INSTALACIONES CONMEMORACIÓN BICENTENARIO;EJECUCION;N   ;468.000;0;0;0;0
No Regionalizable;Arquitectura;PROYECTOS;30122043-0;CONSERVACION INFRAESTRUCTURA DE APOYO MOP 2013/2015;EJECUCION;A   ;3.434.936;267.025;0;0;0
No Regionalizable;Arquitectura;PROYECTOS;30122043-0;CONSERVACION INFRAESTRUCTURA DE APOYO MOP 2013/2015;EJECUCION;N   ;838.024;0;0;0;0
No Regionalizable;Arquitectura;PROYECTOS;30122112-0;CONSERVACIÓN PREVENTIVA EDIFICIOS M.O.P. TRIENAL 2013/2;EJECUCION;A   ;5.855;0;0;0;0
No Regionalizable;Arquitectura;PROYECTOS;30122112-0;CONSERVACIÓN PREVENTIVA EDIFICIOS M.O.P. TRIENAL 2013/2;EJECUCION;N   ;707.175;0;0;0;0
No Regionalizable;Obras Hidráulicas;ESTUDIOS BÁSICOS;30284724-0;ANÁLISIS PLAN MAESTRO DE PEQUEÑOS EMBALSES MACROZONA NORTE;EJECUCION;A   ;4.877;0;0;0;0
No Regionalizable;Obras Hidráulicas;ESTUDIOS BÁSICOS;30284724-0;ANÁLISIS PLAN MAESTRO DE PEQUEÑOS EMBALSES MACROZONA NORTE;EJECUCION;N   ;1.845.423;3.649.000;1.000.400;0;0
No Regionalizable;Obras Hidráulicas;ESTUDIOS BÁSICOS;30284726-0;ANÁLISIS PLAN MAESTRO DE PEQUEÑOS EMBALSES MACROZONA SUR;EJECUCION;A   ;4.877;0;0;0;0
No Regionalizable;Obras Hidráulicas;ESTUDIOS BÁSICOS;30284726-0;ANÁLISIS PLAN MAESTRO DE PEQUEÑOS EMBALSES MACROZONA SUR;EJECUCION;N   ;845.123;4.169.000;3.080.690;0;0
No Regionalizable;Obras Hidráulicas;PROYECTOS;30131648-0;CONSERVACIÓN INFRAESTRUCTURA LEY 18.450 DE FOMENTO AL RIEGO Y DRENAJE;EJECUCION;N   ;151.709;0;0;0;0
No Regionalizable;Obras Hidráulicas;PROYECTOS;30263328-0;CONSERVACIÓN Y REHABILITACIÓN INFRAESTRUCTURA DE RIEGO ZONA CENTRAL;EJECUCION;A   ;1.722.967;0;0;0;0
No Regionalizable;Obras Hidráulicas;PROYECTOS;30263328-0;CONSERVACIÓN Y REHABILITACIÓN INFRAESTRUCTURA DE RIEGO ZONA CENTRAL;EJECUCION;N   ;2.058.824;14.718.000;6.487.000;0;0
No Regionalizable;Obras Hidráulicas;PROYECTOS;30297833-0;CONSERVACION DE RIBERAS DE CAUCES NATURALES;EJECUCION;A   ;9.543;0;0;0;0
No Regionalizable;Obras Hidráulicas;PROYECTOS;30297833-0;CONSERVACION DE RIBERAS DE CAUCES NATURALES;EJECUCION;N   ;1.241.168;20.000;0;0;0
No Regionalizable;Vialidad;ESTUDIOS BÁSICOS;30092879-0;LEVANTAMIENTO DE CENSO DE TRÁNSITO DE LA RED VIAL;EJECUCION;A   ;485.856;533.420;529.843;359.217;0
No Regionalizable;Vialidad;ESTUDIOS BÁSICOS;30127011-0;DIAGNÓSTICO AUSCULTACION AUTOMATIZADA DE PARAMETROS DETERIORO DE PAVIMENTOS;EJECUCION;A   ;20.531;0;0;0;0
No Regionalizable;Vialidad;ESTUDIOS BÁSICOS;30131101-0;ACTUALIZACIÓN DE METODOLOGIA PARA ASIGNACIÓN DE TRANSITO EN RED VIAL;EJECUCION;A   ;8.785;0;0;0;0
No Regionalizable;Vialidad;ESTUDIOS BÁSICOS;30287329-0;DIAGNOSTICO AUSCULTACION AUTOMATIZADA CONT PARAMETROS DETERIORO;EJECUCION;A   ;150;0;0;0;0
No Regionalizable;Vialidad;ESTUDIOS BÁSICOS;30287329-0;DIAGNOSTICO AUSCULTACION AUTOMATIZADA CONT PARAMETROS DETERIORO;EJECUCION;N   ;1;906.099;119.475;0;0
No Regionalizable;Vialidad;ESTUDIOS BÁSICOS;30290426-0;ACTUALIZACION PARAMETROS MODELOS HDM4;EJECUCION;A   ;500;0;0;0;0
No Regionalizable;Vialidad;ESTUDIOS BÁSICOS;30290426-0;ACTUALIZACION PARAMETROS MODELOS HDM4;EJECUCION;N   ;1;102.999;56.112;0;0
No Regionalizable;Vialidad;ESTUDIOS BÁSICOS;30290473-0;ACTUALIZACION METODOLOGIA EVALUACION AUMENTO CAPACIDAD RUTAS INTERURB;EJECUCION;A   ;500;0;0;0;0
No Regionalizable;Vialidad;ESTUDIOS BÁSICOS;30290473-0;ACTUALIZACION METODOLOGIA EVALUACION AUMENTO CAPACIDAD RUTAS INTERURB;EJECUCION;N   ;1;51.500;133.900;0;0
No Regionalizable;Vialidad;ESTUDIOS BÁSICOS;30290876-0;DIAGNOSTICO SEGURIDAD VIAL VARIAS RUTAS DE LA RED VIAL NACIONAL (TRES REGIONES);EJECUCION;A   ;500;0;0;0;0
No Regionalizable;Vialidad;ESTUDIOS BÁSICOS;30290876-0;DIAGNOSTICO SEGURIDAD VIAL VARIAS RUTAS DE LA RED VIAL NACIONAL (TRES REGIONES);EJECUCION;N   ;1;515.000;0;0;0
No Regionalizable;Vialidad;ESTUDIOS BÁSICOS;30344574-0;DIAGNOSTICO CONSERVACION DE PUENTES SISTEMA DE GESTION;EJECUCION;A   ;500;0;0;0;0
No Regionalizable;Vialidad;ESTUDIOS BÁSICOS;30344574-0;DIAGNOSTICO CONSERVACION DE PUENTES SISTEMA DE GESTION;EJECUCION;N   ;1;1.287.500;0;0;0
No Regionalizable;Vialidad;PROYECTOS;20088621-0;CONSTRUCCION Y REPOSICION CONEXION VIAL RUTA COSTERA VIII, IX Y X REGIONES;EJECUCION;A   ;60.000;0;0;0;0
No Regionalizable;Vialidad;PROYECTOS;20183209-0;CONSTRUCCION CONEXION VIAL RALCO - LONQUIMAY, VIII Y IX REGIONES;DISEÑO;N   ;226.380;431.200;59.800;0;0
No Regionalizable;Vialidad;PROYECTOS;20183209-0;CONSTRUCCION CONEXION VIAL RALCO - LONQUIMAY, VIII Y IX REGIONES;PREFACTIBILIDAD;A   ;30.951;0;0;0;0
No Regionalizable;Vialidad;PROYECTOS;30059675-0;CONSTRUCCION REPOSICION CONEXION VIAL RUTA COSTERA IX - X REGIONES;EJECUCION;A   ;1.441.001;0;0;0;0
No Regionalizable;Vialidad;PROYECTOS;30091009-0;REPOSICION Y MEJORAMIENTO PATIOS DE ESTIBA PLAZAS FIJAS DE PESAJE;EJECUCION;A   ;500;0;0;0;0
No Regionalizable;Vialidad;PROYECTOS;30091009-0;REPOSICION Y MEJORAMIENTO PATIOS DE ESTIBA PLAZAS FIJAS DE PESAJE;EJECUCION;N   ;2;1.654.954;1.473.300;0;0
No Regionalizable;Vialidad;PROYECTOS;30098988-0;CONSTRUCCION PISTAS PARA PESAJE MOVIL;EJECUCION;A   ;781;0;0;0;0
No Regionalizable;Vialidad;PROYECTOS;30099007-0;CONSTRUCCION PASARELAS PEATONALES EN PLAZAS DE PESAJE;EJECUCION;A   ;1.000;0;0;0;0
No Regionalizable;Vialidad;PROYECTOS;30099007-0;CONSTRUCCION PASARELAS PEATONALES EN PLAZAS DE PESAJE;EJECUCION;N   ;2;1.292.650;0;0;0
No Regionalizable;Vialidad;PROYECTOS;30110978-0;CONSERVACION RED DE ESTACIONES CONTEO CONTINUO;EJECUCION;N   ;3;569.070;313.052;184.962;0
No Regionalizable;Vialidad;PROYECTOS;30113734-0;CONSERVACION DE SEGURIDAD VIAL EN ZONAS DE ESCUELAS (2012-2014);EJECUCION;A   ;595.748;0;0;0;0
No Regionalizable;Vialidad;PROYECTOS;30114344-0;CONSERVACION RED VIAL PLAZAS PESAJE AÑO 2012;EJECUCION;A   ;73.002;33.000;0;0;0
No Regionalizable;Vialidad;PROYECTOS;30121761-0;CONSTRUCCION CONEXION VIAL ALHUE - RANCAGUA REGION METROPOLITANA Y O'HIGGINS;PREFACTIBILIDAD;N   ;1;269.536;0;0;0
No Regionalizable;Vialidad;PROYECTOS;30122189-0;CONSTRUCCION RUTA PRECORDILLERA SECTOR: RUTA L-535 - COLVINDO Y 4 PUENTES;DISEÑO;A   ;345.505;160.839;0;0;0
No Regionalizable;Vialidad;PROYECTOS;30125017-0;CONSERVACION Y REEMPLAZO SISTEMA DE ILUMINACION TUNEL PUCLARO;EJECUCION;A   ;500;0;0;0;0
No Regionalizable;Vialidad;PROYECTOS;30125017-0;CONSERVACION Y REEMPLAZO SISTEMA DE ILUMINACION TUNEL PUCLARO;EJECUCION;N   ;1;515.000;0;0;0
No Regionalizable;Vialidad;PROYECTOS;30125674-0;CONSERVACION Y REPOSICION ESTACIONES PESAJE FIJAS AUTOMATICAS 2013;EJECUCION;A   ;550.955;586.056;627.085;513.612;0
No Regionalizable;Vialidad;PROYECTOS;30135607-0;CONSERVACION DE SEGURIDAD VIAL EN ZONAS DE ESCUELAS (2014-2016);EJECUCION;A   ;500;0;0;0;0
No Regionalizable;Vialidad;PROYECTOS;30135607-0;CONSERVACION DE SEGURIDAD VIAL EN ZONAS DE ESCUELAS (2014-2016);EJECUCION;N   ;469.293;429.000;0;0;0
No Regionalizable;Vialidad;PROYECTOS;30249122-0;AMPLIACION Y MEJORAMIENTO LABORATORIO  CENTAL DE VIALIDAD SANTIAGO;DISEÑO;N   ;1;150.000;0;0;0
No Regionalizable;Vialidad;PROYECTOS;30285372-0;CONSERVACION DE SEGURIDAD VIAL EN PASADAS ZONAS URBANAS-TRAVESIAS;EJECUCION;A   ;3.000;0;0;0;0
No Regionalizable;Vialidad;PROYECTOS;30285372-0;CONSERVACION DE SEGURIDAD VIAL EN PASADAS ZONAS URBANAS-TRAVESIAS;EJECUCION;N   ;1;2.060.000;2.060.000;2.101.200;0
No Regionalizable;Vialidad;PROYECTOS;30285423-0;CONSERVACION Y MEJOR. DE SEGURIDAD VIAL EN RUTAS DE LA RED;EJECUCION;A   ;1.500;0;0;0;0
No Regionalizable;Vialidad;PROYECTOS;30285423-0;CONSERVACION Y MEJOR. DE SEGURIDAD VIAL EN RUTAS DE LA RED;EJECUCION;N   ;1;3.090.000;3.090.000;3.131.200;0
No Regionalizable;Vialidad;PROYECTOS;30285424-0;CONSERVACION DE SEGURIDAD VIAL EN ZONAS DE ESCUELAS 2015;EJECUCION;A   ;3.000;0;0;0;0
No Regionalizable;Vialidad;PROYECTOS;30285424-0;CONSERVACION DE SEGURIDAD VIAL EN ZONAS DE ESCUELAS 2015;EJECUCION;N   ;232.165;4.736.250;4.161.200;0;0
No Regionalizable;Vialidad;PROYECTOS;30343222-0;CONSERVACION SISTEMAS DE ARCHIVOS RELEVANTES DIRECCION DE VIALIDAD;EJECUCION;A   ;500;0;0;0;0
No Regionalizable;Vialidad;PROYECTOS;30343222-0;CONSERVACION SISTEMAS DE ARCHIVOS RELEVANTES DIRECCION DE VIALIDAD;EJECUCION;N   ;4;808.000;465.000;390.000;0
No Regionalizable;O. Portuarias;ESTUDIOS BÁSICOS;30131635-0;ANÁLISIS DE DEMANDA INFRAESTR. PORTUARIA Y TURÍSTICA LACUSTRE;EJECUCION;A   ;112.418;0;0;0;0
No Regionalizable;O. Portuarias;ESTUDIOS BÁSICOS;30131635-0;ANÁLISIS DE DEMANDA INFRAESTR. PORTUARIA Y TURÍSTICA LACUSTRE;EJECUCION;N   ;105.200;15.500;0;0;0
No Regionalizable;O. Portuarias;ESTUDIOS BÁSICOS;30134057-0;ANALISIS MECANICA DE SUELOS EN PROYECTOS MARITIMO - PORTUARIOS;EJECUCION;N   ;50.000;50.010;0;0;0
No Regionalizable;O. Portuarias;ESTUDIOS BÁSICOS;30135909-0;ACTUALIZACIÓN ESTADO INFRAESTRUCTURA MARÍTIMA, FLUVIAL Y LACUSTRE;EJECUCION;A   ;119.881;0;0;0;0
No Regionalizable;O. Portuarias;ESTUDIOS BÁSICOS;30308176-0;ACTUALIZACION GUIA DE DISEÑO DE OBRAS MARITIMAS Y COSTERAS -;EJECUCION;N   ;50.000;50.000;0;0;0
No Regionalizable;O. Portuarias;ESTUDIOS BÁSICOS;30355874-0;ACTUALIZACION INFORMACION CAMBIO CLIMATICO PARA OBRAS COSTERAS;EJECUCION;A   ;400;0;0;0;0
No Regionalizable;O. Portuarias;ESTUDIOS BÁSICOS;30355874-0;ACTUALIZACION INFORMACION CAMBIO CLIMATICO PARA OBRAS COSTERAS;EJECUCION;N   ;70.260;140.000;0;0;0
No Regionalizable;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;29000421-0;ESTUDIOS DE PRECIOS UNITARIOS PARA OBRAS CONCESIONADAS;EJECUCION;A   ;2.000;0;0;0;0
No Regionalizable;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;29000421-0;ESTUDIOS DE PRECIOS UNITARIOS PARA OBRAS CONCESIONADAS;EJECUCION;N   ;60.000;135.000;105.000;0;0
No Regionalizable;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;29000471-0;#¿NOMBRE?;EJECUCION;A   ;1.000;0;0;0;0
No Regionalizable;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;29000471-0;#¿NOMBRE?;EJECUCION;N   ;100.000;100.000;0;0;0
No Regionalizable;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;29000480-0;#¿NOMBRE?;EJECUCION;A   ;2.000;0;0;0;0
No Regionalizable;Adm.Sist.Concesiones;ESTUDIOS BÁSICOS;29000480-0;#¿NOMBRE?;EJECUCION;N   ;200.000;150.000;0;0;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000001-0;ESTUDIOS Y ASESORÍAS DE APOYO AL PROCESO DE COMISIONES CONCILIADORES Y ARBITRALES DE LA COORDINACIÓN GENERAL DE CONCESIONES;EJECUCION;A   ;350.011;0;0;0;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000002-0;ESTUDIOS Y ASESORÍAS PARA EXPROPIACIONES EN OBRAS DE INFRAESTRUCTURA POR EL SISTEMA DE CONCESIONES (PERITAJES Y PUBLICACIONES);EJECUCION;A   ;832.240;0;0;0;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000003-0;AUTOPISTA SANTIAGO - SAN ANTONIO (COMPENSACION SISTEMA NUEVAS INVERSIONES);EJECUCION;N   ;381.000;0;0;0;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000004-0;CONSTRUCCION AUTOPISTA SANTIAGO-SAN ANTONIO POR CONCESION (INSPECCION FISCAL);EJECUCION;A   ;32.487;0;0;0;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000004-0;CONSTRUCCION AUTOPISTA SANTIAGO-SAN ANTONIO POR CONCESION (INSPECCION FISCAL);EJECUCION;N   ;201.000;309.000;200.000;0;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000005-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO DE LA RUTA 5 SECTOR: RIO BUENO - PUERTO MONTT (INSPECCION FISCAL);EJECUCION;A   ;125.025;0;0;0;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000005-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO DE LA RUTA 5 SECTOR: RIO BUENO - PUERTO MONTT (INSPECCION FISCAL);EJECUCION;N   ;125.559;291.667;297.223;192.657;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000008-0;CONCESIÓN RUTA 5 TRAMO RÍO BUENO - PUERTO MONTT (SUBSIDIO);EJECUCION;A   ;16.970.793;16.980.753;17.829.771;18.721.263;81.343.880
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000011-0;RUTA 5 SANTIAGO - LOS VILOS (COMPENSACIÓN SISTEMA NUEVAS INVERSIONES);EJECUCION;A   ;529.440;0;0;0;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000016-0;AMPLIACION , REHABILITACION Y MEJORAMIENTO INTERCONEXION VIAL SECTOR SANTIAGO-VALPARAISO-VIÑA DEL MAR (INSPECCION FISCAL);EJECUCION;A   ;32.687;0;0;0;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000016-0;AMPLIACION , REHABILITACION Y MEJORAMIENTO INTERCONEXION VIAL SECTOR SANTIAGO-VALPARAISO-VIÑA DEL MAR (INSPECCION FISCAL);EJECUCION;N   ;236.760;399.009;297.688;52.378;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000021-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO DE LA RUTA 5 SUR SECTOR: TALCA - CHILLAN POR CONCESION (INSPECCION FISCAL);EJECUCION;A   ;28.391;0;0;0;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000021-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO DE LA RUTA 5 SUR SECTOR: TALCA - CHILLAN POR CONCESION (INSPECCION FISCAL);EJECUCION;N   ;210.720;230.972;232.082;38.866;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000023-0;RUTA 5 TRAMO TALCA-CHILLÁN (COMPENSACIÓN SISTEMAS NUEVAS INVERSIONES);EJECUCION;A   ;4.147;4.157;4.277;4.397;59.405
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000024-0;CONCESION RUTA 57 SANTIAGO-COLINA-LOS ANDES (INSPECCION FISCAL);EJECUCION;A   ;19.293;0;0;0;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000024-0;CONCESION RUTA 57 SANTIAGO-COLINA-LOS ANDES (INSPECCION FISCAL);EJECUCION;N   ;279.130;341.460;231.976;0;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000025-0;-- RUTA 5 SANTIAGO - COLINA - LOS ANDES (COMPENSACION SISTEMA NUEVAS INVERSIONES) -;EJECUCION;N   ;166.345;0;0;0;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000027-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO DE LA RUTA 5 SECTOR: CHILLAN-COLLIPULLI (INSPECCION FISCAL);EJECUCION;A   ;18.717;0;0;0;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000027-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO DE LA RUTA 5 SECTOR: CHILLAN-COLLIPULLI (INSPECCION FISCAL);EJECUCION;N   ;305.606;388.890;388.890;104.000;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000029-0;CONCESIÓN RUTA 5 TRAMO CHILLÁN- COLLIPULLI (SUBSIDIO);EJECUCION;A   ;8.414.700;8.490.377;8.914.898;9.360.632;62.968.197
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000034-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO DE LA RUTA 5 SUR SECTOR: TEMUCO-RIO BUENO (INSPECCION FISCAL);EJECUCION;A   ;125.023;0;0;0;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000034-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO DE LA RUTA 5 SUR SECTOR: TEMUCO-RIO BUENO (INSPECCION FISCAL);EJECUCION;N   ;125.559;291.667;297.223;192.657;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000035-0;CONCESIÓN RUTA 5 TRAMO TEMUCO-RÍO BUENO (SUBSIDIO);EJECUCION;A   ;14.024.525;14.150.627;14.858.171;0;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000048-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO PROGRAMA PENITENCIARIO I (INSPECCION FISCAL);EJECUCION;A   ;1.081.042;428.318;0;0;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000049-0;AMPLIACION REHABILITACION Y MEJORAMIENTO PROGRAMA PENITENCIARIO II (INSPECCION FISCAL) -;FACTIBILIDAD;A   ;782.058;457.189;0;0;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000050-0;ASESORIA A LA INSPECCION FISCAL PROGRAMA DE INFRAESTRUCTURA PENITENCIARIO GRUPO III;EJECUCION;A   ;565.135;0;0;0;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000050-0;ASESORIA A LA INSPECCION FISCAL PROGRAMA DE INFRAESTRUCTURA PENITENCIARIO GRUPO III;EJECUCION;N   ;549.336;1.120.000;1.141.334;627.823;0
No Regionalizable;Adm.Sist.Concesiones;PROYECTOS;29000062-0;AMPLIACION, REHABILITACION Y MEJORAMIENTO DE LA RUTA 5 SECTOR SANTIAGO-TALCA Y ACCESO SUR A SANTIAGO (INSPECCION FISCAL);EJECUCION;A   ;729.512;542.527;220.160;0;0
